Date,Region,Category,Product,Quantity,UnitPrice,Revenue,Profit
2024-12-20,East,Groceries,Snacks,13,22.29,289.77,62.55
2024-12-20,East,Furniture,Chair,12,541.85,6502.2,1583.89
2024-12-21,South,Furniture,Bed,9,150.13,1351.17,186.73
2024-12-21,West,Groceries,Oil,9,8.5,76.5,19.79
2024-12-21,West,Furniture,Table,5,429.78,2148.9,334.96
2024-12-21,North,Clothing,Jeans,5,42.57,212.85,29.07
2024-12-21,East,Furniture,Sofa,12,537.75,6453.0,1168.88
2024-12-21,North,Toys,Doll,1,56.57,56.57,7.72
2024-12-21,North,Electronics,Smartwatch,4,316.83,1267.32,380.39
2024-12-21,East,Furniture,Table,3,468.84,1406.52,147.64
2024-12-22,West,Toys,Action Figure,5,44.73,223.65,62.58
2024-12-22,South,Clothing,Shoes,12,77.9,934.8,286.73
2024-12-22,East,Toys,Doll,12,22.47,269.64,82.04
2024-12-23,North,Groceries,Snacks,5,11.54,57.7,10.44
2024-12-23,West,Toys,Doll,6,16.29,97.74,20.84
2024-12-23,South,Electronics,Laptop,4,353.19,1412.76,240.16
2024-12-23,South,Groceries,Snacks,1,13.69,13.69,2.64
2024-12-23,West,Electronics,Headphones,14,77.25,1081.5,253.44
2024-12-23,West,Clothing,Shoes,11,46.46,511.06,110.57
2024-12-23,South,Electronics,Laptop,8,337.73,2701.84,832.5
2024-12-23,East,Furniture,Chair,3,444.08,1332.24,262.09
2024-12-24,East,Toys,Doll,1,27.45,27.45,3.65
2024-12-24,West,Groceries,Beverages,8,28.55,228.4,72.88
2024-12-24,North,Groceries,Rice,13,6.39,83.07,28.64
2024-12-24,East,Clothing,T-Shirt,9,49.33,443.97,77.27
2024-12-24,South,Groceries,Beverages,1,22.36,22.36,2.74
2024-12-25,South,Groceries,Oil,1,23.98,23.98,5.83
2024-12-25,North,Groceries,Snacks,6,27.5,165.0,54.7
2024-12-25,West,Groceries,Rice,9,6.62,59.58,13.77
2024-12-25,East,Groceries,Rice,6,13.75,82.5,28.59
2024-12-25,South,Clothing,T-Shirt,1,55.16,55.16,15.01
2024-12-25,South,Toys,Board Game,6,54.74,328.44,109.09
2024-12-26,East,Groceries,Snacks,10,22.84,228.4,73.57
2024-12-26,East,Electronics,Headphones,6,245.02,1470.12,303.34
2024-12-26,South,Electronics,Smartphone,9,241.44,2172.96,380.1
2024-12-26,East,Groceries,Beverages,12,10.31,123.72,37.99
2024-12-26,West,Groceries,Oil,11,12.89,141.79,26.89
2024-12-27,North,Clothing,Jeans,10,39.56,395.6,59.72
2024-12-27,South,Clothing,T-Shirt,11,61.98,681.78,72.9
2024-12-27,West,Furniture,Chair,9,116.25,1046.25,308.07
2024-12-28,North,Clothing,T-Shirt,3,26.51,79.53,12.43
2024-12-28,West,Groceries,Snacks,1,29.67,29.67,3.59
2024-12-28,East,Clothing,Shoes,2,55.75,111.5,17.8
2024-12-28,East,Clothing,Jacket,12,49.46,593.52,161.79
2024-12-28,North,Electronics,Smartphone,3,71.98,215.94,55.51
2024-12-28,South,Clothing,Jeans,4,70.47,281.88,69.99
2024-12-29,East,Clothing,Jeans,11,61.83,680.13,201.56
2024-12-29,South,Electronics,Smartwatch,6,494.42,2966.52,402.83
2024-12-29,North,Electronics,Laptop,3,369.42,1108.26,345.03
2024-12-29,West,Furniture,Chair,2,129.04,258.08,89.25
2024-12-30,South,Electronics,Laptop,12,444.39,5332.68,1675.24
2024-12-30,North,Furniture,Chair,6,483.12,2898.72,979.03
2024-12-30,East,Electronics,Laptop,5,367.94,1839.7,572.09
2024-12-30,East,Electronics,Laptop,11,254.56,2800.16,424.7
2024-12-30,North,Toys,Action Figure,10,28.3,283.0,49.81
2024-12-30,South,Clothing,Jacket,3,49.95,149.85,19.36
2024-12-31,North,Electronics,Smartphone,4,398.03,1592.12,473.31
2024-12-31,East,Toys,Board Game,10,44.0,440.0,88.79
2024-12-31,East,Clothing,Jeans,12,52.69,632.28,76.32
2024-12-31,North,Electronics,Laptop,5,486.16,2430.8,303.52
2024-12-31,South,Clothing,Jacket,5,10.62,53.1,11.84
2024-12-31,South,Toys,Puzzle,2,27.68,55.36,15.49
2024-12-31,North,Clothing,Shoes,11,33.82,372.02,114.5
